Player,Team,Games,SignatureAgentsRankedByUsage,RoundsPlayed,Rating,AverageCombatScore,KillsDeath,KAST,ADPR,KPR,APR,FKPR,FDPR,HeadshotPercent,ClutchSuccessPercent,Kills,Deaths,Assists,FirstKills,FirstDeaths,Year,IGL,CleanedRating,AdjustedRating,SelfishIndex,Region_x,Region_y,Region
6sonya,Odd 1 OUT,260,"['sova', 'fade', 'breach', 'skye']",897,0.99,188.6,0.93,68%,123.4,0.67,0.34,0.08,0.08,29%,13%,602,645,301,76,72,2023,False,0.99,0.9,0.37,EMEAS,EMEAS,EMEAS
aco,ZETA DIVISION GC,73,"['skye', 'sova', 'kayo', 'fade', 'omen']",590,0.99,197.3,1.02,73%,126.2,0.68,0.4,0.07,0.07,21%,13%,401,393,235,43,41,2023,True,0.99,0.84,0.42,Pacific,Pacific,Pacific
adenina,9z Team GC,131,"['kayo', 'astra', 'sova', 'fade', 'skye']",316,0.94,176.1,0.81,71%,116.7,0.61,0.45,0.06,0.08,25%,,193,239,143,20,26,2023,True,0.94,0.72,0.62,GameChangers,GameChangers,GameChangers
adora,HEROIC Valkyries,114,"['raze', 'jett', 'reyna']",435,1.18,267.1,1.22,71%,174.2,0.92,0.17,0.21,0.14,31%,11%,401,328,73,91,60,2023,False,1.18,0.96,0.05,EMEAS,EMEAS,EMEAS
aisling,4Fun,159,"['astra', 'omen', 'brimstone', 'viper', 'sova']",1233,1.01,178.8,0.94,74%,114.7,0.63,0.48,0.07,0.07,20%,17%,771,816,586,82,88,2023,False,1.01,0.96,0.63,Pacific,Pacific,Pacific
alessia,MAD Lions KOI,107,"['killjoy', 'chamber', 'cypher', 'jett']",377,0.92,181.7,0.93,66%,125.5,0.65,0.12,0.1,0.08,31%,8%,244,263,47,37,30,2023,False,0.92,0.73,0.2,GameChangers,GameChangers,GameChangers
alexaishot,KS Hunters,107,"['kayo', 'raze', 'gekko', 'jett', 'viper']",320,1.08,212.5,1.17,69%,138.2,0.78,0.24,0.13,0.13,17%,21%,250,214,78,40,42,2023,False,1.08,0.83,0.17,GameChangers,GameChangers,GameChangers
alexis,Shopify Rebellion,487,"['skye', 'breach', 'kayo', 'sage']",986,1.1,175.1,1.08,83%,111.7,0.61,0.6,0.05,0.05,30%,13%,601,559,595,49,51,2023,False,1.1,1.01,0.97,Americas,Americas,Americas
alexis,Shopify Rebellion,487,"['skye', 'breach', 'kayo', 'sage']",986,1.1,175.1,1.08,83%,111.7,0.61,0.6,0.05,0.05,30%,13%,601,559,595,49,51,2023,False,1.1,1.01,0.97,Americas,Americas,Americas
alexis,Shopify Rebellion,487,"['skye', 'breach', 'kayo', 'sage']",986,1.1,175.1,1.08,83%,111.7,0.61,0.6,0.05,0.05,30%,13%,601,559,595,49,51,2023,False,1.1,1.01,0.97,Americas,Americas,Americas
alexis,Shopify Rebellion,487,"['skye', 'breach', 'kayo', 'sage']",986,1.1,175.1,1.08,83%,111.7,0.61,0.6,0.05,0.05,30%,13%,601,559,595,49,51,2023,False,1.1,1.01,0.97,Americas,Americas,Americas
alexis,Shopify Rebellion,487,"['skye', 'breach', 'kayo', 'sage']",986,1.1,175.1,1.08,83%,111.7,0.61,0.6,0.05,0.05,30%,13%,601,559,595,49,51,2023,False,1.1,1.01,0.97,Americas,Americas,Americas
alexis,Shopify Rebellion,487,"['skye', 'breach', 'kayo', 'sage']",986,1.1,175.1,1.08,83%,111.7,0.61,0.6,0.05,0.05,30%,13%,601,559,595,49,51,2023,False,1.1,1.01,0.97,Americas,Americas,Americas
alexis,Shopify Rebellion,487,"['skye', 'breach', 'kayo', 'sage']",986,1.1,175.1,1.08,83%,111.7,0.61,0.6,0.05,0.05,30%,13%,601,559,595,49,51,2023,False,1.1,1.01,0.97,Americas,Americas,Americas
alexis,Shopify Rebellion,487,"['skye', 'breach', 'kayo', 'sage']",986,1.1,175.1,1.08,83%,111.7,0.61,0.6,0.05,0.05,30%,13%,601,559,595,49,51,2023,False,1.1,1.01,0.97,Americas,Americas,Americas
alexy,Xipto Esports,196,"['jett', 'raze', 'skye', 'kayo', 'sova']",1262,1.33,245.9,1.52,81%,163.7,0.89,0.33,0.14,0.07,28%,30%,1128,742,412,178,90,2023,False,1.33,1.27,0.11,Pacific,Pacific,Pacific
alkyia,BBL Queens,157,"['jett', 'raze']",1332,0.98,228.4,1.08,70%,148.3,0.8,0.18,0.24,0.19,26%,19%,1064,984,236,318,256,2023,False,0.98,0.94,0.13,GameChangers,GameChangers,GameChangers
allie,LEVIATÁN GC,63,"['omen', 'kayo', 'breach', 'viper', 'raze']",206,0.76,149.6,0.7,62%,99.9,0.53,0.29,0.04,0.09,38%,12%,109,156,60,9,19,2023,False,0.76,0.54,0.51,GameChangers,GameChangers,GameChangers
alluka,BOBA,191,"['raze', 'kayo', 'breach', 'reyna', 'chamber']",1354,1.18,227.9,1.15,79%,149.2,0.78,0.5,0.1,0.07,20%,16%,1051,913,677,137,100,2023,False,1.18,1.14,0.36,GameChangers,GameChangers,GameChangers
amy,G2 Gozen,238,"['killjoy', 'cypher', 'viper', 'brimstone', 'astra']",1518,1.19,234.9,1.3,72%,157.5,0.86,0.13,0.11,0.09,35%,16%,1306,1005,202,168,140,2023,False,1.19,1.17,0.07,EMEAS,EMEAS,EMEAS
andrehs,Akave Esports GC,172,"['sova', 'breach', 'skye', 'kayo', 'brimstone']",282,0.82,153.2,0.72,73%,97.6,0.49,0.44,0.07,0.11,22%,22%,138,192,125,20,32,2023,True,0.82,0.62,0.87,GameChangers,GameChangers,GameChangers
angela,invincible gc,113,"['raze', 'jett', 'kayo', 'chamber', 'breach']",366,0.91,209.8,0.96,70%,135.0,0.75,0.17,0.17,0.21,22%,,273,283,62,63,77,2023,False,0.91,0.72,0.16,GameChangers,GameChangers,GameChangers
angel,MYVRA,155,"['viper', 'skye', 'breach', 'kayo', 'sova']",269,0.71,151.7,0.63,62%,97.3,0.49,0.3,0.08,0.1,27%,9%,132,211,81,21,27,2023,False,0.71,0.53,0.59,GameChangers,GameChangers,GameChangers
annie,Odd 1 OUT,199,"['killjoy', 'chamber', 'cypher', 'jett', 'raze']",906,1.01,216.0,1.04,69%,139.9,0.75,0.14,0.14,0.11,32%,8%,681,654,131,123,96,2023,False,1.01,0.92,0.15,EMEAS,EMEAS,EMEAS
anninha,DREAMMAX,86,"['sova', 'fade', 'omen', 'skye', 'sage']",304,0.76,158.8,0.71,63%,107.8,0.54,0.29,0.06,0.13,29%,9%,165,234,88,18,41,2023,False,0.76,0.58,0.5,Americas,Americas,Americas
antg,LOUD GC,303,"['skye', 'kayo', 'raze', 'fade', 'omen']",698,1.07,210.8,1.07,77%,133.7,0.75,0.42,0.1,0.09,29%,11%,521,488,293,67,64,2023,False,1.07,0.94,0.33,Americas,Americas,Americas
aria,Teddy Tactics,144,"['astra', 'breach', 'omen', 'kayo', 'viper']",217,0.68,178.0,0.68,65%,111.1,0.59,0.22,0.12,0.14,22%,6%,129,189,47,25,31,2023,False,0.68,0.49,0.35,Americas,Americas,Americas
aurelia,Bumble Bees,103,"['viper', 'killjoy', 'cypher', 'omen']",231,0.96,194.7,0.98,67%,136.4,0.7,0.18,0.08,0.06,23%,12%,161,165,41,18,15,2023,False,0.96,0.7,0.21,GameChangers,GameChangers,GameChangers
ayumiii,BOBA,231,"['jett', 'chamber', 'raze', 'kayo', 'sova']",1354,1.23,259.9,1.32,76%,166.7,0.92,0.21,0.23,0.15,21%,25%,1247,946,281,316,203,2023,False,1.23,1.19,0.05,GameChangers,GameChangers,GameChangers
azul,FiRePOWER,146,"['sova', 'skye', 'breach', 'fade', 'kayo']",348,0.82,156.4,0.77,73%,100.7,0.56,0.4,0.06,0.1,33%,6%,194,252,139,21,34,2023,False,0.82,0.64,0.63,Americas,Americas,Americas
babytz,BOBA,231,"['killjoy', 'cypher', 'chamber', 'sage', 'sova']",1220,1.14,227.8,1.19,74%,151.5,0.8,0.24,0.1,0.09,20%,17%,973,820,287,116,109,2023,False,1.14,1.08,0.16,GameChangers,GameChangers,GameChangers
babzzz,9z Team GC,140,"['killjoy', 'cypher', 'viper', 'breach', 'omen']",246,0.78,168.8,0.71,70%,105.8,0.58,0.43,0.07,0.11,16%,9%,142,200,105,17,26,2023,False,0.78,0.57,0.65,GameChangers,GameChangers,GameChangers
baila,9to5 workers,55,"['killjoy', 'jett', 'raze', 'cypher']",376,0.84,177.5,0.81,64%,122.3,0.62,0.14,0.07,0.1,23%,16%,232,286,53,25,38,2023,False,0.84,0.67,0.24,GameChangers,GameChangers,GameChangers
biazik,KRÜ BLAZE,290,"['sova', 'breach', 'jett', 'skye', 'fade']",738,0.96,201.1,0.9,68%,134.4,0.69,0.36,0.08,0.13,23%,10%,512,570,265,61,93,2023,False,0.96,0.85,0.36,GameChangers,GameChangers,GameChangers
bizerra,Team Liquid Brazil,329,"['sova', 'killjoy', 'kayo', 'viper', 'fade']",1374,1.16,215.4,1.17,76%,142.8,0.74,0.37,0.1,0.07,22%,25%,1014,866,507,137,100,2023,False,1.16,1.12,0.3,Americas,Americas,Americas
blossi,ALTERNATE aTTaX Ruby,179,"['killjoy', 'omen', 'viper', 'breach']",241,1.11,195.5,1.08,80%,123.6,0.7,0.47,0.04,0.06,26%,18%,169,156,113,10,15,2023,False,1.11,0.81,0.47,GameChangers,GameChangers,GameChangers
blu,LOUD GC,337,"['killjoy', 'skye', 'cypher', 'sage', 'gekko']",733,0.86,168.8,0.79,68%,111.7,0.58,0.4,0.07,0.11,26%,14%,426,541,290,54,77,2023,False,0.86,0.76,0.59,Americas,Americas,Americas
bstrdd,Team Liquid Brazil,385,"['jett', 'raze', 'skye']",1374,1.16,253.5,1.3,72%,164.7,0.89,0.17,0.21,0.16,26%,18%,1225,945,235,292,215,2023,False,1.16,1.12,0.07,Americas,Americas,Americas
bunnybee,floppers,400,"['raze', 'jett', 'kayo', 'chamber', 'yoru']",772,0.97,230.4,0.99,70%,149.1,0.76,0.25,0.23,0.17,25%,19%,590,597,194,177,129,2023,False,0.97,0.86,0.2,Americas,Americas,Americas
cami,MYVRA,127,"['omen', 'astra', 'killjoy', 'viper', 'sage']",332,0.97,180.4,0.96,68%,123.5,0.64,0.26,0.09,0.06,29%,10%,212,221,85,30,21,2023,False,0.97,0.75,0.33,GameChangers,GameChangers,GameChangers
casper,Purr-fectionists,208,"['astra', 'omen', 'killjoy', 'brimstone', 'chamber']",1432,1.14,218.9,1.13,76%,141.4,0.78,0.46,0.06,0.06,28%,19%,1116,987,652,88,93,2023,False,1.14,1.11,0.32,,,
cassiex3,İstanbul Wildcats Female,104,"['omen', 'viper', 'kayo', 'brimstone']",343,0.98,191.2,0.93,71%,123.1,0.69,0.31,0.07,0.07,22%,10%,235,254,107,25,25,2023,False,0.98,0.76,0.32,GameChangers,GameChangers,GameChangers
cellax,bb.w7m,102,"['jett', 'raze', 'neon', 'kayo', 'killjoy']",364,0.76,188.1,0.82,59%,126.4,0.67,0.09,0.17,0.21,27%,17%,245,297,31,61,78,2023,False,0.76,0.6,0.17,Americas,Americas,Americas
cendary,LILAX,108,"['astra', 'viper', 'clove', 'brimstone', 'sova']",300,1.04,199.6,0.97,74%,132.2,0.68,0.4,0.12,0.11,26%,21%,203,209,119,36,32,2023,False,1.04,0.79,0.42,GameChangers,GameChangers,GameChangers
churra,Deagle Ravagers,107,"['omen', 'kayo', 'breach', 'viper', 'killjoy']",314,0.87,176.7,0.79,67%,117.4,0.6,0.33,0.04,0.07,20%,7%,187,238,105,13,22,2023,False,0.87,0.67,0.46,GameChangers,GameChangers,GameChangers
cille,HEROIC Valkyries,209,"['kayo', 'omen', 'astra', 'fade', 'sova']",765,0.83,171.4,0.83,69%,114.6,0.61,0.25,0.07,0.11,30%,8%,467,565,191,51,86,2023,True,0.83,0.74,0.36,EMEAS,EMEAS,EMEAS
conir,KRÜ BLAZE,157,"['omen', 'chamber', 'reyna', 'viper', 'brimstone']",469,1.16,213.7,1.2,76%,143.8,0.78,0.4,0.11,0.08,30%,14%,364,304,186,52,37,2023,False,1.16,0.95,0.27,GameChangers,GameChangers,GameChangers
crescents,9to5 workers,133,"['omen', 'breach', 'viper', 'kayo', 'sage']",894,0.97,202.6,0.94,74%,129.2,0.68,0.4,0.1,0.11,20%,14%,606,642,357,87,99,2023,False,0.97,0.88,0.42,GameChangers,GameChangers,GameChangers
curumi,FENNEL GC,99,"['breach', 'viper', 'fade', 'kayo', 'omen']",424,0.9,176.2,0.83,70%,113.5,0.61,0.43,0.08,0.08,22%,14%,258,312,184,34,35,2023,False,0.9,0.73,0.59,Pacific,Pacific,Pacific
daf,DetonatioN FocusMe GC,48,"['jett', 'raze', 'fade', 'sova', 'deadlock']",238,1.0,218.0,0.98,67%,144.8,0.76,0.19,0.17,0.18,18%,6%,182,185,45,41,44,2023,False,1.0,0.73,0.17,Pacific,Pacific,Pacific
daiki,Team Liquid Brazil,421,"['sova', 'skye', 'fade', 'sage', 'breach']",1374,1.08,198.7,1.1,77%,127.5,0.7,0.45,0.07,0.06,27%,20%,967,879,617,102,84,2023,True,1.08,1.04,0.45,Americas,Americas,Americas
dano,FUSION X,116,"['skye', 'gekko', 'breach', 'kayo', 'sova']",425,1.11,206.8,1.08,73%,138.1,0.72,0.41,0.05,0.05,28%,13%,308,285,175,21,21,2023,False,1.11,0.9,0.37,GameChangers,GameChangers,GameChangers
delbisky,BOBA,127,"['jett', 'raze', 'omen', 'chamber', 'neon']",887,0.95,190.8,0.94,69%,125.1,0.68,0.18,0.12,0.11,26%,13%,607,648,158,105,101,2023,False,0.95,0.86,0.22,GameChangers,GameChangers,GameChangers
devilasxa,Odd 1 OUT,174,"['skye', 'kayo', 'breach', 'gekko', 'cypher']",765,1.01,195.8,0.95,71%,127.4,0.68,0.43,0.06,0.08,28%,15%,523,552,330,45,59,2023,False,1.01,0.9,0.46,EMEAS,EMEAS,EMEAS
didii,MAD Lions KOI,118,"['killjoy', 'breach', 'chamber', 'astra', 'sova']",765,1.0,200.6,1.0,70%,134.9,0.71,0.29,0.1,0.09,23%,18%,541,539,223,73,69,2023,False,1.0,0.89,0.28,GameChangers,GameChangers,GameChangers
dodonut,FlyQuest RED,393,"['raze', 'jett', 'sova']",535,1.1,230.5,1.08,74%,156.4,0.79,0.21,0.16,0.17,20%,19%,424,393,113,84,93,2023,False,1.1,0.92,0.15,Americas,Americas,Americas
dori,Cyber Geek,51,"['omen', 'kayo', 'sage', 'breach', 'astra']",284,0.96,188.3,0.91,72%,124.6,0.65,0.36,0.09,0.07,24%,11%,185,204,103,25,19,2023,False,0.96,0.72,0.42,Pacific,Pacific,Pacific
drea,Infinity X,84,"['raze', 'jett', 'sova', 'killjoy', 'skye']",231,0.67,158.6,0.67,63%,105.9,0.54,0.23,0.13,0.2,19%,16%,125,186,54,30,46,2023,False,0.67,0.49,0.42,Americas,Americas,Americas
drn,revoada,353,"['omen', 'astra', 'sage', 'brimstone', 'viper']",651,0.97,184.5,0.9,71%,121.6,0.64,0.36,0.05,0.09,20%,14%,419,468,236,35,57,2023,False,0.97,0.84,0.44,Americas,Americas,Americas
edith,mesos millionaires,209,"['raze', 'jett', 'chamber']",348,1.16,260.0,1.14,71%,171.7,0.89,0.2,0.19,0.15,24%,7%,309,270,70,65,52,2023,False,1.16,0.91,0.07,Americas,Americas,Americas
eluwu,Purr-fectionists,91,"['jett', 'raze', 'viper']",482,1.02,230.0,1.05,67%,148.6,0.8,0.19,0.23,0.18,29%,20%,384,365,92,110,88,2023,False,1.02,0.84,0.13,,,
emi,swaglord9000,102,"['kayo', 'jett', 'phoenix', 'breach', 'yoru']",788,1.09,224.5,1.11,74%,143.8,0.76,0.36,0.15,0.13,21%,21%,601,542,287,116,100,2023,False,1.09,0.97,0.27,GameChangers,GameChangers,GameChangers
enerii,Xipto Esports,218,"['raze', 'jett', 'reyna', 'neon']",990,1.25,263.3,1.43,79%,171.0,0.95,0.23,0.19,0.15,26%,25%,942,657,229,189,145,2023,False,1.25,1.15,0.03,Pacific,Pacific,Pacific
envious,Cardboard Dinosaur,196,"['jett', 'omen', 'neon']",442,0.95,197.9,0.91,69%,128.8,0.67,0.42,0.11,0.13,25%,16%,298,327,185,48,56,2023,False,0.95,0.77,0.46,GameChangers,GameChangers,GameChangers
erin,Deagle Ravagers,128,"['jett', 'sova', 'raze', 'neon', 'viper']",318,0.75,156.9,0.69,61%,111.9,0.55,0.31,0.09,0.11,19%,6%,174,251,99,30,34,2023,False,0.75,0.58,0.51,GameChangers,GameChangers,GameChangers
essy,The A Team,45,"['omen', 'brimstone', 'sova', 'killjoy', 'astra']",436,0.88,167.0,0.8,68%,111.3,0.59,0.33,0.05,0.06,25%,16%,257,320,143,20,28,2023,False,0.88,0.71,0.48,EMEAS,EMEAS,EMEAS
eva,Team Falcons Vega,232,"['sova', 'skye', 'sage', 'gekko']",1295,1.21,213.6,1.33,80%,139.0,0.8,0.33,0.07,0.04,29%,23%,1036,779,423,93,55,2023,False,1.21,1.16,0.2,GameChangers,GameChangers,GameChangers
evv,floppers,240,"['skye', 'kayo', 'sova', 'omen', 'jett']",654,0.83,189.8,0.83,67%,123.9,0.65,0.26,0.15,0.16,27%,11%,423,512,171,98,105,2023,False,0.83,0.72,0.32,Americas,Americas,Americas
felce,invincible gc,129,"['sova', 'fade', 'chamber', 'gekko', 'viper']",719,1.01,205.4,0.99,75%,135.6,0.72,0.33,0.07,0.07,30%,14%,516,520,234,51,51,2023,False,1.01,0.89,0.3,GameChangers,GameChangers,GameChangers
felipa,BBL Queens,219,"['breach', 'raze', 'sova', 'kayo', 'sage']",1332,0.96,181.9,0.94,78%,120.8,0.63,0.47,0.06,0.06,30%,16%,844,901,620,75,80,2023,False,0.96,0.92,0.61,GameChangers,GameChangers,GameChangers
fer,PS5PATAS,98,"['jett', 'omen', 'sova', 'raze', 'astra']",216,0.9,180.9,0.87,66%,120.1,0.63,0.25,0.08,0.1,29%,14%,137,158,53,17,21,2023,False,0.9,0.65,0.33,Americas,Americas,Americas
florescent,Shopify Rebellion,458,"['jett', 'raze', 'neon', 'reyna']",986,1.48,304.4,1.74,78%,197.1,1.09,0.21,0.24,0.13,31%,26%,1079,620,207,240,125,2023,False,1.48,1.36,-0.06,Americas,Americas,Americas
florescent,Shopify Rebellion,458,"['jett', 'raze', 'neon', 'reyna']",986,1.48,304.4,1.74,78%,197.1,1.09,0.21,0.24,0.13,31%,26%,1079,620,207,240,125,2023,False,1.48,1.36,-0.06,Americas,Americas,Americas
florescent,Shopify Rebellion,458,"['jett', 'raze', 'neon', 'reyna']",986,1.48,304.4,1.74,78%,197.1,1.09,0.21,0.24,0.13,31%,26%,1079,620,207,240,125,2023,False,1.48,1.36,-0.06,Americas,Americas,Americas
florescent,Shopify Rebellion,458,"['jett', 'raze', 'neon', 'reyna']",986,1.48,304.4,1.74,78%,197.1,1.09,0.21,0.24,0.13,31%,26%,1079,620,207,240,125,2023,False,1.48,1.36,-0.06,Americas,Americas,Americas
florescent,Shopify Rebellion,458,"['jett', 'raze', 'neon', 'reyna']",986,1.48,304.4,1.74,78%,197.1,1.09,0.21,0.24,0.13,31%,26%,1079,620,207,240,125,2023,False,1.48,1.36,-0.06,Americas,Americas,Americas
florescent,Shopify Rebellion,458,"['jett', 'raze', 'neon', 'reyna']",986,1.48,304.4,1.74,78%,197.1,1.09,0.21,0.24,0.13,31%,26%,1079,620,207,240,125,2023,False,1.48,1.36,-0.06,Americas,Americas,Americas
florescent,Shopify Rebellion,458,"['jett', 'raze', 'neon', 'reyna']",986,1.48,304.4,1.74,78%,197.1,1.09,0.21,0.24,0.13,31%,26%,1079,620,207,240,125,2023,False,1.48,1.36,-0.06,Americas,Americas,Americas
florescent,Shopify Rebellion,458,"['jett', 'raze', 'neon', 'reyna']",986,1.48,304.4,1.74,78%,197.1,1.09,0.21,0.24,0.13,31%,26%,1079,620,207,240,125,2023,False,1.48,1.36,-0.06,Americas,Americas,Americas
flossie,FiRePOWER,162,"['killjoy', 'cypher', 'chamber', 'viper']",348,1.03,194.6,1.02,74%,131.5,0.66,0.36,0.05,0.06,19%,10%,231,227,125,19,22,2023,True,1.03,0.81,0.41,Americas,Americas,Americas
flow3r,Reverse 7,63,"['raze', 'jett', 'skye', 'sova', 'yoru']",203,1.08,234.7,1.02,72%,155.3,0.79,0.31,0.17,0.12,26%,19%,161,158,62,34,25,2023,False,1.08,0.77,0.2,Americas,Americas,Americas
fluxxy,HEROIC Valkyries,117,"['omen', 'cypher', 'viper', 'killjoy', 'astra']",897,1.05,214.8,0.98,71%,140.9,0.73,0.36,0.11,0.13,22%,16%,652,663,323,100,121,2023,False,1.05,0.95,0.31,EMEAS,EMEAS,EMEAS
frantastic,FiRePOWER,170,"['viper', 'omen', 'killjoy', 'sova', 'sage']",348,1.1,208.6,1.15,75%,138.2,0.75,0.27,0.09,0.08,21%,15%,261,226,93,31,28,2023,True,1.1,0.86,0.22,Americas,Americas,Americas
gabee,DREAMMAX,115,"['jett', 'chamber', 'raze', 'neon', 'harbor']",629,0.99,196.9,0.98,68%,131.1,0.7,0.2,0.14,0.15,26%,18%,442,449,126,86,96,2023,False,0.99,0.85,0.22,Americas,Americas,Americas
gabit,Team Leveling,197,"['omen', 'viper', 'brimstone', 'astra', 'killjoy']",629,1.12,210.9,1.12,75%,136.3,0.73,0.38,0.07,0.08,26%,11%,462,414,242,44,52,2023,False,1.12,0.96,0.33,Americas,Americas,Americas
ginger,ALTERNATE aTTaX Ruby,178,"['cypher', 'killjoy', 'omen', 'jett', 'raze']",383,0.91,189.2,0.85,70%,126.6,0.63,0.31,0.07,0.1,17%,17%,243,285,120,25,38,2023,False,0.91,0.72,0.39,GameChangers,GameChangers,GameChangers
glance,Karmine Corp GC,307,"['sova', 'omen', 'astra', 'breach', 'sage']",1775,1.01,187.4,1.0,76%,119.7,0.67,0.4,0.06,0.06,27%,15%,1182,1177,703,104,100,2023,False,1.01,1.01,0.44,EMEAS,EMEAS,EMEAS
hanuh,sisu,130,"['omen', 'sova', 'fade', 'viper', 'breach']",1147,1.14,216.9,1.17,72%,139.4,0.79,0.31,0.08,0.08,23%,17%,907,777,358,92,96,2023,False,1.14,1.07,0.2,Pacific,Pacific,Pacific
harmonee,ALTERNATE aTTaX Ruby,111,"['sova', 'fade', 'skye', 'breach']",340,0.86,162.3,0.79,69%,112.2,0.57,0.29,0.06,0.09,28%,20%,193,244,100,22,32,2023,False,0.86,0.67,0.45,GameChangers,GameChangers,GameChangers
healing,DRX Changers,80,"['kayo', 'jett', 'raze', 'breach', 'skye']",284,0.94,208.1,0.94,71%,130.5,0.71,0.4,0.12,0.13,14%,11%,203,217,115,34,37,2023,True,0.94,0.71,0.37,Pacific,Pacific,Pacific
isa1,Team Leveling,294,"['jett', 'raze', 'chamber', 'gekko', 'skye']",613,0.91,195.0,0.9,68%,131.5,0.68,0.19,0.14,0.18,18%,11%,418,464,115,87,112,2023,False,0.91,0.78,0.23,Americas,Americas,Americas
isaa,Team Liquid Brazil,400,"['jett', 'viper', 'killjoy', 'sova', 'skye']",1374,0.98,191.9,1.02,71%,127.7,0.66,0.26,0.1,0.09,23%,11%,907,892,362,132,120,2023,False,0.98,0.95,0.31,Americas,Americas,Americas
ivory,4Fun,163,"['killjoy', 'omen', 'viper', 'kayo', 'astra']",563,0.97,213.0,0.99,70%,135.5,0.74,0.24,0.11,0.12,16%,16%,417,420,137,64,67,2023,False,0.97,0.82,0.21,Pacific,Pacific,Pacific
ivy,Akave Esports GC,147,"['raze', 'skye', 'kayo', 'jett', 'gekko']",332,1.1,209.5,1.04,75%,142.3,0.71,0.39,0.11,0.11,31%,9%,235,225,129,36,35,2023,False,1.1,0.85,0.36,GameChangers,GameChangers,GameChangers
izze,invincible gc,156,"['killjoy', 'sova', 'skye', 'cypher']",677,1.03,203.0,1.03,72%,138.3,0.69,0.23,0.07,0.07,18%,16%,470,457,154,48,46,2023,False,1.03,0.9,0.25,GameChangers,GameChangers,GameChangers
jademwah,Odd 1 OUT,250,"['sova', 'jett', 'skye', 'breach', 'viper']",1060,1.07,214.4,1.06,75%,136.9,0.74,0.4,0.1,0.09,22%,13%,780,734,429,103,91,2023,True,1.07,1.0,0.33,EMEAS,EMEAS,EMEAS
jade,ALTERNATE aTTaX Ruby,83,"['breach', 'kayo', 'jett', 'raze', 'omen']",241,1.22,271.8,1.34,75%,176.4,0.98,0.13,0.23,0.21,36%,33%,235,176,31,56,50,2023,False,1.22,0.89,0.01,GameChangers,GameChangers,GameChangers
japips,Asmodeus Colosseum GC,196,"['sova', 'breach', 'reyna', 'skye', 'fade']",1432,1.01,188.0,0.99,75%,120.8,0.67,0.37,0.05,0.07,27%,12%,966,977,535,77,99,2023,False,1.01,0.98,0.4,,,
jduh,BBL Queens,254,"['astra', 'omen', 'sova', 'viper', 'brimstone']",1147,1.09,200.9,1.04,74%,130.4,0.7,0.39,0.08,0.06,28%,18%,803,770,449,92,74,2023,False,1.09,1.03,0.38,GameChangers,GameChangers,GameChangers
jeje,Infinity X,108,"['raze', 'jett', 'astra', 'neon', 'killjoy']",556,0.81,193.0,0.85,68%,129.1,0.67,0.22,0.12,0.18,25%,21%,374,439,120,66,102,2023,False,0.81,0.68,0.26,Americas,Americas,Americas
jelly,MIBR GC,276,"['kayo', 'raze', 'skye', 'breach', 'jett']",1114,1.2,259.7,1.2,74%,168.2,0.88,0.29,0.19,0.15,30%,15%,984,817,320,216,163,2023,False,1.2,1.13,0.1,Americas,Americas,Americas
jiex,VALIANT GC,181,"['breach', 'skye', 'kayo', 'sage', 'jett']",1071,0.93,186.1,0.88,72%,123.6,0.66,0.39,0.09,0.07,27%,14%,704,799,419,95,74,2023,True,0.93,0.87,0.44,GameChangers,GameChangers,GameChangers
joliinaa,GIANTX GC,172,"['omen', 'viper', 'jett', 'raze', 'brimstone']",1371,1.27,239.8,1.27,78%,154.2,0.83,0.48,0.09,0.06,24%,21%,1141,899,653,118,76,2023,False,1.27,1.23,0.25,GameChangers,GameChangers,GameChangers
joojina,Team Liquid Brazil,319,"['omen', 'astra', 'brimstone', 'jett', 'sage']",1374,1.1,196.3,1.13,76%,128.1,0.71,0.4,0.07,0.07,28%,21%,980,869,551,94,96,2023,False,1.1,1.06,0.37,Americas,Americas,Americas
jubs,MIBR GC,116,"['killjoy', 'viper', 'cypher', 'chamber', 'sage']",277,1.05,214.9,0.96,68%,146.5,0.74,0.16,0.08,0.06,27%,5%,205,213,44,22,16,2023,False,1.05,0.79,0.16,Americas,Americas,Americas
juri,DRX Changers,34,"['sova', 'skye', 'breach']",284,0.78,151.9,0.73,68%,99.3,0.52,0.34,0.05,0.07,16%,12%,147,202,96,13,20,2023,False,0.78,0.59,0.61,Pacific,Pacific,Pacific
juw,Akave Esports GC,136,"['raze', 'jett', 'sage', 'chamber', 'fade']",332,0.98,204.6,0.97,72%,138.2,0.71,0.28,0.15,0.17,26%,14%,235,242,92,49,56,2023,False,0.98,0.76,0.27,GameChangers,GameChangers,GameChangers
kaah,Team Leveling,81,"['omen', 'killjoy', 'cypher', 'brimstone', 'viper']",216,0.98,205.3,0.94,67%,130.4,0.72,0.17,0.12,0.1,26%,13%,155,165,36,25,22,2023,False,0.98,0.7,0.19,Americas,Americas,Americas
kaha,Incognito GC,131,"['sova', 'viper', 'skye', 'astra', 'kayo']",1213,1.03,194.4,1.02,72%,128.3,0.69,0.34,0.07,0.08,19%,13%,834,819,411,89,99,2023,False,1.03,0.98,0.34,GameChangers,GameChangers,GameChangers
kalita,revoada,184,"['sova', 'skye', 'viper', 'astra', 'breach']",469,1.06,199.9,1.09,78%,132.2,0.7,0.41,0.09,0.07,25%,27%,329,302,193,40,34,2023,False,1.06,0.87,0.4,Americas,Americas,Americas
