Player,Team,Games,SignatureAgentsRankedByUsage,RoundsPlayed,Rating,AverageCombatScore,KillsDeath,KAST,ADPR,KPR,APR,FKPR,FDPR,HeadshotPercent,ClutchSuccessPercent,Kills,Deaths,Assists,FirstKills,FirstDeaths,Year,IGL,CleanedRating,AdjustedRating,SelfishIndex,Region_x,Region_y,Region
turko,Fire Flux Esports,319,"['sage', 'killjoy', 'brimstone', 'skye', 'cypher']",329,0.89,155.6,0.8,72%,104.0,0.56,0.37,0.05,0.06,32%,10%,185,230,121,17,21,2023,False,0.89,0.66,0.58,EMEAS,EMEAS,EMEAS
tuyz,LOUD,292,"['jett', 'raze', 'omen', 'harbor', 'sage']",1504,0.98,167.1,0.94,76%,109.0,0.61,0.44,0.05,0.06,29%,17%,913,967,655,76,87,2023,False,0.98,0.92,0.6,Americas,Americas,Americas
whzy,Bilibili Gaming,334,"['jett', 'raze', 'chamber']",585,1.13,250.5,1.14,71%,160.1,0.86,0.21,0.2,0.16,19%,4%,506,442,121,48,37,2023,False,1.13,0.92,0.1,China,China,China
wolfen,KeepBest Gaming,229,"['sova', 'jett', 'chamber', 'killjoy']",585,0.86,199.4,0.9,65%,129.6,0.7,0.16,0.17,0.19,26%,10%,409,454,96,97,109,2023,False,0.86,0.7,0.19,China,China,China
xeppaa,Cloud9,237,"['kayo', 'skye', 'raze', 'fade']",822,1.0,202.8,0.97,73%,131.4,0.7,0.37,0.07,0.09,23%,16%,579,597,308,61,77,2023,False,1.0,0.86,0.36,Americas,Americas,Americas
xffero,Rex Regum Qeon,250,"['astra', 'viper', 'breach', 'raze', 'omen']",562,1.08,207.7,1.05,73%,132.1,0.73,0.31,0.08,0.05,23%,11%,410,390,174,47,30,2023,False,1.08,0.88,0.27,Pacific,Pacific,Pacific
xms,DVM Esport,156,"['omen', 'chamber', 'astra', 'brimstone', 'killjoy']",574,0.9,165.4,0.86,69%,115.9,0.59,0.26,0.06,0.06,30%,9%,338,393,147,36,37,2023,False,0.9,0.73,0.39,EMEAS,EMEAS,EMEAS
yosemite,Bilibili Gaming,325,"['killjoy', 'raze', 'viper', 'cypher']",585,1.05,206.7,1.04,73%,133.3,0.73,0.28,0.1,0.08,23%,19%,425,409,162,24,18,2023,False,1.05,0.86,0.25,China,China,China
you,ZY Gaming,269,"['sova', 'fade', 'omen', 'skye', 'breach']",332,1.14,198.1,0.98,77%,143.5,0.68,0.33,0.11,0.04,21%,25%,226,231,110,17,6,2023,False,1.14,0.85,0.35,China,China,China
yuicaw,Wolves Esports,257,"['jett', 'chamber', 'raze', 'killjoy', 'cypher']",425,0.91,202.4,0.91,66%,129.1,0.7,0.19,0.19,0.16,29%,,297,327,79,16,14,2023,False,0.91,0.71,0.21,China,China,China
ze1sh,Karmine Corp,36,"['sage', 'breach', 'sova', 'viper', 'skye']",344,0.67,125.9,0.63,63%,83.5,0.45,0.27,0.04,0.08,27%,11%,155,245,94,14,27,2023,False,0.67,0.5,0.61,EMEAS,EMEAS,EMEAS
zeek,GoNext Esports,333,"['raze', 'sova', 'kayo', 'skye', 'reyna']",286,0.89,189.2,0.81,62%,127.2,0.66,0.25,0.1,0.12,27%,24%,188,231,72,28,33,2023,False,0.89,0.65,0.3,EMEAS,EMEAS,EMEAS
zekken,Sentinels,487,"['raze', 'sova', 'jett', 'kayo', 'skye']",632,1.09,234.0,1.08,71%,157.6,0.79,0.27,0.14,0.15,22%,22%,499,464,168,86,92,2023,False,1.09,0.9,0.18,Americas,Americas,Americas
zellsis,Sentinels,412,"['kayo', 'killjoy', 'raze', 'phoenix', 'viper']",822,1.02,184.3,1.02,73%,123.6,0.65,0.28,0.07,0.08,18%,21%,531,523,230,56,69,2023,False,1.02,0.88,0.34,Americas,Americas,Americas
zmjjkk,EDward Gaming,440,"['jett', 'raze', 'chamber', 'neon']",1002,1.08,267.1,1.31,69%,155.9,0.95,0.17,0.19,0.16,19%,14%,950,725,173,148,127,2023,False,1.08,0.96,0.03,China,China,China
zoomer,Chosen Clique Gaming,64,"['breach', 'jett', 'skye', 'raze', 'sova']",241,0.88,183.7,0.94,68%,114.3,0.67,0.32,0.09,0.09,28%,25%,161,171,77,11,9,2023,False,0.88,0.62,0.35,China,China,China
zyppan,Natus Vincere,366,"['raze', 'kayo', 'sage', 'skye']",1003,0.98,194.5,0.95,73%,130.5,0.68,0.37,0.09,0.09,32%,15%,683,717,373,94,90,2023,False,0.98,0.87,0.39,EMEAS,EMEAS,EMEAS
2ge,Team Secret,178,"['astra', 'viper', 'omen', 'skye']",246,1.1,198.3,1.08,74%,128.4,0.7,0.36,0.09,0.07,30%,23%,172,159,89,21,16,2024,False,1.1,0.78,0.35,Pacific,Pacific,Pacific
aaaay,FunPlus Phoenix,272,"['skye', 'gekko', 'chamber', 'fade', 'jett']",1453,0.86,189.5,1.03,67%,126.8,0.7,0.25,0.06,0.05,31%,6%,1023,997,359,50,41,2024,False,0.86,0.8,0.26,China,China,China
abo,Titan Esports Club,133,"['viper', 'chamber', 'jett', 'raze', 'killjoy']",653,,211.0,0.99,,145.6,0.74,0.18,0.17,0.16,,,486,492,115,35,33,2024,True,0.98,0.81,0.18,China,China,China
ac,Titan Esports Club,219,"['viper', 'skye', 'chamber', 'killjoy', 'astra']",356,,197.8,1.03,,128.1,0.71,0.35,0.04,0.08,,,252,245,126,9,17,2024,False,0.98,0.74,0.33,China,China,China
alfajer,FNATIC,294,"['killjoy', 'raze', 'cypher', 'chamber', 'viper']",1550,1.1,218.3,1.17,73%,146.1,0.78,0.21,0.11,0.1,29%,12%,1208,1033,321,171,148,2024,False,1.1,1.04,0.16,EMEAS,EMEAS,EMEAS
aluba,Wolves Esports,128,"['viper', 'killjoy', 'cypher', 'omen', 'kayo']",487,,195.6,0.97,,114.4,0.7,0.32,0.09,0.06,,,340,351,155,13,9,2024,False,0.98,0.78,0.31,China,China,China
ange1,Natus Vincere,332,"['omen', 'brimstone', 'viper', 'sova']",760,0.81,172.0,0.8,66%,116.3,0.6,0.29,0.1,0.12,33%,7%,454,570,218,78,89,2024,True,0.81,0.69,0.41,EMEAS,EMEAS,EMEAS
anthem,DetonatioN FocusMe,118,"['jett', 'skye', 'sova', 'raze', 'killjoy']",555,0.8,154.0,0.72,71%,104.0,0.54,0.3,0.05,0.1,24%,11%,297,411,168,27,53,2024,False,0.8,0.65,0.51,Pacific,Pacific,Pacific
apoth,Evil Geniuses,452,"['astra', 'viper', 'sage', 'omen', 'brimstone']",595,0.87,179.3,0.85,62%,122.8,0.62,0.23,0.09,0.15,35%,18%,366,430,138,55,88,2024,False,0.87,0.71,0.33,Americas,Americas,Americas
ardiis,Natus Vincere,364,"['sova', 'jett', 'chamber', 'raze', 'kayo']",760,1.05,212.0,1.04,72%,139.4,0.77,0.33,0.13,0.12,22%,21%,583,558,249,101,89,2024,False,1.05,0.89,0.24,EMEAS,EMEAS,EMEAS
artzin,MIBR,126,"['jett', 'raze', 'neon', 'sova', 'sage']",699,0.97,211.5,0.96,67%,139.2,0.73,0.2,0.13,0.14,26%,17%,512,536,137,92,95,2024,False,0.97,0.82,0.2,Americas,Americas,Americas
aspas,LEVIATÁN,342,"['jett', 'raze', 'reyna', 'neon']",1736,1.26,250.9,1.37,75%,164.8,0.9,0.18,0.18,0.11,29%,14%,1559,1136,311,309,195,2024,False,1.26,1.21,0.06,Americas,Americas,Americas
asuna,100 Thieves,434,"['raze', 'reyna', 'kayo', 'phoenix', 'skye']",1139,1.01,214.3,1.0,74%,136.9,0.72,0.36,0.13,0.14,19%,16%,822,821,411,151,159,2024,False,1.01,0.91,0.32,Americas,Americas,Americas
atakaptan,FUT Esports,318,"['viper', 'omen', 'brimstone', 'astra']",1219,0.95,190.5,0.93,71%,121.1,0.66,0.37,0.08,0.12,26%,11%,807,867,450,99,150,2024,False,0.95,0.87,0.42,EMEAS,EMEAS,EMEAS
autumn,FunPlus Phoenix,348,"['jett', 'raze', 'chamber', 'cypher', 'viper']",1453,1.05,212.1,1.08,70%,138.4,0.74,0.26,0.11,0.07,30%,19%,1081,1003,372,102,65,2024,False,1.05,0.98,0.22,China,China,China
ban,Talon Esports,433,"['jett', 'skye', 'reyna', 'sage', 'chamber']",821,0.94,191.8,0.95,68%,127.4,0.69,0.24,0.11,0.11,33%,9%,563,592,193,93,87,2024,False,0.94,0.81,0.26,Pacific,Pacific,Pacific
benjyfishy,Team Heretics,215,"['killjoy', 'cypher', 'jett', 'viper']",2367,1.05,198.1,1.12,71%,132.6,0.74,0.19,0.09,0.09,35%,17%,1745,1563,440,208,206,2024,False,1.05,1.05,0.18,EMEAS,EMEAS,EMEAS
benkai,Global Esports,325,"['killjoy', 'cypher', 'sova', 'breach', 'viper']",530,0.95,169.1,0.9,70%,117.5,0.59,0.22,0.04,0.07,25%,8%,311,346,117,21,35,2024,False,0.95,0.77,0.35,Pacific,Pacific,Pacific
berlin,FunPlus Phoenix,366,"['raze', 'fade', 'sova', 'astra', 'omen']",1453,0.86,187.1,0.92,67%,125.8,0.64,0.36,0.1,0.1,29%,8%,928,1014,526,95,92,2024,True,0.86,0.8,0.44,China,China,China
beyaz,Gentle Mates,253,"['sova', 'raze', 'skye', 'cypher', 'kayo']",564,0.8,155.4,0.72,71%,103.8,0.52,0.42,0.05,0.07,23%,11%,291,405,237,26,41,2024,True,0.8,0.65,0.75,EMEAS,EMEAS,EMEAS
beyn,DRX,144,"['jett', 'sova', 'raze', 'fade']",1160,0.97,176.8,0.93,73%,117.8,0.62,0.3,0.06,0.08,27%,24%,722,776,352,65,90,2024,False,0.97,0.88,0.4,Pacific,Pacific,Pacific
biank,Trace Esports,173,"['sova', 'fade', 'skye', 'cypher', 'omen']",867,0.82,180.5,0.85,64%,118.3,0.6,0.33,0.09,0.11,16%,35%,521,614,288,50,60,2024,True,0.82,0.71,0.46,China,China,China
blazek1ng,Global Esports,336,"['sova', 'viper', 'omen', 'astra']",530,1.02,193.3,1.0,69%,130.3,0.68,0.24,0.09,0.08,30%,13%,362,362,126,48,40,2024,False,1.02,0.82,0.27,Pacific,Pacific,Pacific
boaster,FNATIC,412,"['astra', 'omen', 'breach', 'brimstone', 'sova']",1550,0.85,152.8,0.79,72%,99.7,0.52,0.4,0.07,0.11,23%,12%,808,1018,613,110,166,2024,True,0.85,0.8,0.71,EMEAS,EMEAS,EMEAS
boostio,100 Thieves,450,"['jett', 'killjoy', 'chamber', 'phoenix', 'astra']",1139,0.83,179.1,0.86,69%,121.9,0.63,0.23,0.09,0.12,24%,16%,715,834,260,105,136,2024,True,0.83,0.75,0.31,Americas,Americas,Americas
boo,Team Heretics,392,"['omen', 'astra', 'viper', 'brimstone', 'sage']",2367,0.97,173.4,0.95,73%,111.2,0.62,0.41,0.08,0.08,31%,14%,1467,1538,971,187,179,2024,True,0.97,0.97,0.54,EMEAS,EMEAS,EMEAS
brave,BBL Esports,220,"['omen', 'raze', 'sage', 'viper', 'astra']",501,0.96,196.6,0.94,70%,128.6,0.69,0.33,0.11,0.09,34%,19%,344,366,167,54,47,2024,False,0.96,0.77,0.33,EMEAS,EMEAS,EMEAS
bunt,All Gamers,164,"['omen', 'viper', 'brimstone', 'astra']",459,,186.5,0.93,,108.8,0.68,0.32,0.07,0.07,,,312,334,146,13,13,2024,False,0.98,0.77,0.34,China,China,China
buzz,DRX,373,"['jett', 'raze', 'chamber', 'killjoy', 'omen']",1293,1.05,237.3,1.1,71%,149.9,0.82,0.16,0.18,0.17,22%,22%,1056,956,213,230,214,2024,False,1.05,0.97,0.11,Pacific,Pacific,Pacific
c0m,LEVIATÁN,397,"['sova', 'viper', 'cypher', 'killjoy', 'breach']",1736,0.95,174.5,0.89,73%,119.5,0.59,0.32,0.08,0.08,22%,14%,1022,1143,552,142,138,2024,False,0.95,0.91,0.46,Americas,Americas,Americas
carpe,T1,100,"['skye', 'gekko', 'sova', 'fade', 'brimstone']",929,0.89,177.9,0.88,74%,117.7,0.63,0.33,0.08,0.08,25%,12%,582,664,311,72,78,2024,False,0.89,0.78,0.42,Pacific,Pacific,Pacific
cauanzin,LOUD,218,"['sova', 'skye', 'breach', 'kayo', 'fade']",957,1.0,207.9,1.01,72%,134.0,0.73,0.29,0.11,0.09,27%,10%,696,691,279,106,83,2024,False,1.0,0.88,0.25,Americas,Americas,Americas
cb,Nova Esports,36,"['skye', 'fade', 'sova', 'gekko', 'phoenix']",467,,198.6,0.92,,123.4,0.67,0.34,0.08,0.13,,,312,339,158,14,23,2024,False,0.98,0.77,0.37,China,China,China
cender,Team Vitality,404,"['breach', 'omen', 'cypher', 'viper', 'killjoy']",1238,0.9,168.7,0.86,69%,111.4,0.6,0.34,0.08,0.12,27%,12%,748,872,417,98,144,2024,True,0.9,0.82,0.47,EMEAS,EMEAS,EMEAS
chichoo,EDward Gaming,371,"['killjoy', 'viper', 'cypher', 'omen', 'brimstone']",1606,1.11,201.6,1.11,73%,134.6,0.73,0.26,0.08,0.06,29%,11%,1177,1056,411,78,57,2024,False,1.11,1.05,0.23,China,China,China
chronicle,FNATIC,382,"['sova', 'viper', 'breach', 'raze', 'brimstone']",1550,1.15,210.5,1.14,75%,142.0,0.72,0.38,0.1,0.07,24%,20%,1123,986,585,153,107,2024,False,1.15,1.09,0.34,EMEAS,EMEAS,EMEAS
cloud,GIANTX,268,"['sova', 'skye', 'raze', 'breach', 'sage']",618,1.02,200.9,0.99,72%,135.6,0.7,0.32,0.07,0.07,24%,13%,433,437,195,46,43,2024,True,1.02,0.84,0.31,EMEAS,EMEAS,EMEAS
cned,FUT Esports,439,"['jett', 'raze', 'sage', 'chamber']",1219,1.08,226.8,1.09,71%,151.3,0.79,0.17,0.16,0.15,26%,8%,969,885,208,195,181,2024,False,1.08,0.99,0.13,EMEAS,EMEAS,EMEAS
coldfish,TYLOO,271,"['sova', 'viper', 'fade', 'cypher']",485,,182.4,0.92,,118.4,0.64,0.29,0.07,0.04,,,308,335,139,10,6,2024,False,0.98,0.78,0.36,China,China,China
crazyguy,BLEED,238,"['sova', 'fade', 'sage', 'breach']",251,0.83,177.9,0.74,65%,118.7,0.56,0.31,0.07,0.12,23%,11%,140,189,79,18,29,2024,False,0.83,0.59,0.5,Pacific,Pacific,Pacific
crws,Talon Esports,300,"['breach', 'skye', 'sage', 'kayo', 'omen']",821,0.83,157.4,0.79,68%,107.7,0.54,0.27,0.04,0.08,22%,13%,446,562,224,36,65,2024,True,0.83,0.72,0.47,Pacific,Pacific,Pacific
cryocells,100 Thieves,424,"['sova', 'jett', 'chamber']",1139,1.14,230.1,1.2,73%,148.3,0.83,0.23,0.14,0.1,24%,19%,951,791,265,161,112,2024,False,1.14,1.03,0.13,Americas,Americas,Americas
d4v41,Paper Rex,430,"['skye', 'jett', 'sage', 'chamber', 'viper']",1761,1.08,198.1,1.05,76%,132.7,0.7,0.38,0.06,0.06,29%,15%,1226,1163,671,114,105,2024,False,1.08,1.04,0.37,Pacific,Pacific,Pacific
delb,All Gamers,258,"['jett', 'raze', 'neon', 'cypher', 'killjoy']",459,,195.7,1.0,,124.2,0.71,0.18,0.06,0.06,,,327,326,84,11,11,2024,False,0.98,0.77,0.2,China,China,China
demon1,NRG Esports,244,"['chamber', 'jett', 'brimstone']",417,0.97,208.2,0.97,71%,141.9,0.72,0.18,0.18,0.17,35%,10%,301,309,76,74,70,2024,False,0.97,0.75,0.19,Americas,Americas,Americas
dep,ZETA DIVISION,239,"['jett', 'raze', 'neon', 'sage']",657,0.96,220.2,0.97,68%,143.8,0.76,0.19,0.19,0.18,27%,13%,499,512,124,125,116,2024,False,0.96,0.8,0.17,Pacific,Pacific,Pacific
derke,FNATIC,407,"['jett', 'raze', 'chamber', 'yoru', 'sova']",1550,1.07,234.5,1.16,71%,154.0,0.83,0.19,0.17,0.16,25%,22%,1279,1107,291,259,253,2024,False,1.07,1.01,0.11,EMEAS,EMEAS,EMEAS
derrek,Evil Geniuses,383,"['sova', 'breach', 'fade', 'sage']",595,1.05,193.9,1.02,71%,130.0,0.7,0.28,0.07,0.04,35%,14%,417,408,166,39,24,2024,False,1.05,0.86,0.28,Americas,Americas,Americas
deryeon,BLEED,313,"['jett', 'chamber', 'reyna', 'killjoy', 'raze']",480,0.87,186.8,0.86,70%,123.7,0.65,0.2,0.15,0.14,29%,8%,314,365,97,70,68,2024,False,0.87,0.69,0.27,Pacific,Pacific,Pacific
eeiu,100 Thieves,399,"['sova', 'fade', 'breach']",1139,1.11,189.4,1.1,76%,128.6,0.68,0.31,0.05,0.04,30%,11%,775,704,356,56,43,2024,False,1.11,1.0,0.33,Americas,Americas,Americas
elite,BBL Esports,213,"['killjoy', 'cypher', 'viper', 'chamber', 'skye']",501,1.08,199.8,1.13,70%,133.7,0.73,0.19,0.08,0.06,43%,14%,367,324,96,39,32,2024,False,1.08,0.86,0.19,EMEAS,EMEAS,EMEAS
enzo,Team Liquid,402,"['sova', 'fade', 'raze']",521,0.92,175.7,0.86,66%,117.9,0.57,0.3,0.06,0.07,18%,9%,299,346,157,29,38,2024,False,0.92,0.74,0.47,EMEAS,EMEAS,EMEAS
eren,TYLOO,185,"['raze', 'jett', 'neon', 'reyna', 'fade']",280,,202.5,0.97,,136.1,0.71,0.26,0.09,0.12,,,200,206,72,12,17,2024,False,0.98,0.71,0.25,China,China,China
estrella,Rex Regum Qeon,115,"['breach', 'kayo', 'viper', 'omen', 'jett']",624,0.95,167.2,0.89,74%,109.5,0.58,0.42,0.05,0.07,29%,6%,362,408,260,34,43,2024,True,0.95,0.79,0.63,Pacific,Pacific,Pacific
ethan,NRG Esports,259,"['skye', 'kayo', 'sage', 'omen', 'breach']",632,1.03,206.1,1.01,76%,130.1,0.7,0.44,0.08,0.08,21%,16%,440,435,280,51,50,2024,False,1.03,0.85,0.43,Americas,Americas,Americas
f0rsaken,Paper Rex,390,"['jett', 'raze', 'kayo', 'yoru', 'breach']",1761,1.06,209.4,1.06,74%,136.6,0.74,0.37,0.09,0.11,30%,14%,1310,1231,645,167,190,2024,True,1.06,1.02,0.3,Pacific,Pacific,Pacific
fengf,Trace Esports,305,"['raze', 'killjoy', 'cypher', 'breach', 'sova']",1112,0.95,222.7,1.07,67%,139.2,0.77,0.19,0.13,0.12,29%,15%,859,802,209,70,67,2024,False,0.95,0.86,0.16,China,China,China
finesse,NRG Esports,410,"['cypher', 'killjoy', 'viper', 'breach']",215,0.76,158.1,0.71,64%,105.5,0.54,0.28,0.08,0.04,19%,12%,116,163,60,17,9,2024,False,0.76,0.52,0.48,Americas,Americas,Americas
fit1nho,GIANTX,346,"['jett', 'raze']",618,0.92,185.7,0.9,68%,125.6,0.64,0.25,0.1,0.1,30%,7%,397,442,154,62,61,2024,False,0.92,0.76,0.32,EMEAS,EMEAS,EMEAS
flashback,DRX,82,"['cypher', 'killjoy', 'viper', 'clove', 'chamber']",961,1.07,213.1,1.12,71%,139.4,0.76,0.23,0.1,0.08,30%,19%,734,656,223,96,75,2024,False,1.07,0.94,0.19,Pacific,Pacific,Pacific
flex1n,Bilibili Gaming,179,"['omen', 'viper', 'astra', 'brimstone']",779,0.93,192.1,0.98,73%,120.6,0.67,0.38,0.06,0.09,36%,15%,519,529,293,21,31,2024,False,0.93,0.8,0.41,China,China,China
foxy9,DRX,147,"['jett', 'raze', 'cypher', 'kayo', 'breach']",1293,0.93,176.8,0.94,72%,116.3,0.63,0.32,0.08,0.1,31%,16%,821,877,408,99,123,2024,False,0.93,0.86,0.41,Pacific,Pacific,Pacific
governor,Talon Esports,679,"['jett', 'sova', 'raze', 'phoenix', 'neon']",821,0.91,200.0,0.94,68%,130.7,0.7,0.21,0.16,0.17,23%,18%,574,613,174,128,143,2024,False,0.91,0.78,0.23,Pacific,Pacific,Pacific
grubinho,KOI,411,"['sova', 'omen', 'astra', 'breach', 'viper']",740,1.09,197.5,1.07,75%,126.1,0.7,0.35,0.08,0.08,34%,12%,516,481,258,58,59,2024,False,1.09,0.92,0.34,EMEAS,EMEAS,EMEAS
guang,Nova Esports,56,"['killjoy', 'sova', 'gekko', 'jett', 'chamber']",467,,191.7,0.94,,137.3,0.7,0.19,0.14,0.06,,,325,347,91,25,11,2024,False,0.98,0.77,0.21,China,China,China
haodong,EDward Gaming,354,"['astra', 'omen', 'viper', 'breach', 'kayo']",870,0.8,155.6,0.79,69%,101.3,0.55,0.33,0.08,0.11,27%,36%,476,606,285,19,25,2024,False,0.8,0.7,0.54,China,China,China
havoc,FURIA,197,"['kayo', 'raze', 'jett', 'skye', 'chamber']",512,0.79,182.2,0.79,61%,126.1,0.62,0.19,0.12,0.19,36%,17%,319,406,98,61,95,2024,False,0.79,0.63,0.29,Americas,Americas,Americas
heat,KRÜ Esports,235,"['jett', 'chamber', 'kayo']",1028,1.06,195.3,1.06,74%,128.5,0.73,0.36,0.07,0.09,33%,14%,751,710,371,71,91,2024,False,1.06,0.94,0.31,Americas,Americas,Americas
heybay,Trace Esports,233,"['jett', 'viper', 'breach', 'killjoy', 'kayo']",1112,0.86,170.5,0.85,74%,105.2,0.59,0.4,0.07,0.06,25%,9%,659,779,447,36,35,2024,False,0.86,0.77,0.58,China,China,China
hfmi0dzjc9z7,TYLOO,240,"['sova', 'raze', 'skye', 'killjoy', 'cypher']",313,,205.3,1.08,,132.3,0.75,0.21,0.09,0.13,,,234,217,65,12,18,2024,False,0.98,0.72,0.18,China,China,China
hiroronn,ZETA DIVISION,146,"['killjoy', 'reyna', 'cypher', 'sova', 'kayo']",657,0.83,167.9,0.76,69%,111.7,0.58,0.32,0.07,0.11,30%,20%,378,495,208,47,74,2024,False,0.83,0.69,0.48,Pacific,Pacific,Pacific
hoody,GIANTX,305,"['sage', 'jett', 'skye', 'viper', 'raze']",618,0.91,173.0,0.87,69%,119.5,0.6,0.27,0.08,0.1,25%,9%,373,429,169,49,60,2024,False,0.91,0.75,0.39,EMEAS,EMEAS,EMEAS
invy,Team Secret,207,"['breach', 'kayo', 'sova', 'skye', 'viper']",853,1.15,208.0,1.11,76%,139.3,0.75,0.47,0.07,0.06,31%,11%,642,576,399,58,48,2024,False,1.15,1.0,0.38,Pacific,Pacific,Pacific
izu,T1,95,"['jett', 'omen', 'raze', 'yoru']",1065,0.98,206.9,0.98,72%,136.2,0.73,0.3,0.12,0.12,26%,18%,774,789,323,128,133,2024,False,0.98,0.88,0.26,Pacific,Pacific,Pacific
jamppi,Team Liquid,277,"['jett', 'sova', 'chamber', 'breach', 'omen']",521,0.88,184.2,0.85,71%,120.1,0.63,0.29,0.08,0.12,31%,14%,329,385,149,44,61,2024,False,0.88,0.71,0.37,EMEAS,EMEAS,EMEAS
